,url,title,textualRating,languageCode,publisher.name,publisher.site,reviewDate,text,claimant,claimDate,claimant_party,reason
2518,https://www.politifact.com/factchecks/2020/oct/06/doug-jones/claim-ex-coach-tommy-tuberville-quit-his-players-e/,Claim that ex-coach Tommy Tuberville 'quit on his players' is exaggeration,Half True,en,PolitiFact,politifact.com,,Says Tommy Tuberville 'quit on his players' all four times that he was a college football coach.,Doug Jones,2020-10-01T00:00:00Z,Democratic,
7351,https://www.politifact.com/factchecks/2020/oct/01/donald-trump/no-joe-biden-didnt-use-racist-hand-gesture-he-was-/,No; Joe Biden didn't use a racist hand gesture. He was trying to illustrate the number 'zero.',Pants on Fire,en,PolitiFact,politifact.com,,Last week Joe Biden flashed the ‘white power’ sign. President Trump condemned white supremacists yesterday. Why hasn't Joe Biden?',Donald Trump,2020-10-02T00:00:00Z,Republican,
775,https://www.politifact.com/factchecks/2020/oct/09/glenn-grothman/us-rep-grothman-base-claim-covid-bill-strips-state/,US Rep. Grothman off base with claim that COVID bill strips states' right to administer elections,FALSE,en,PolitiFact,politifact.com,,Says the U.S. House’s COVID-19 relief bill; advanced by Democrats; 'strips states of their right to administer elections.',Glenn Grothman,2020-10-04T00:00:00Z,Republican,
1169,https://www.politifact.com/factchecks/2020/oct/04/jason-miller/biden-isnt-basement-trump-campaign-keeps-saying-so/,Biden isn't in the basement; but the Trump campaign keeps saying so,FALSE,en,PolitiFact,politifact.com,,Says Joe Biden stays in his basement.,Jason Miller,2020-10-04T00:00:00Z,Republican,
3023,https://www.politifact.com/factchecks/2020/oct/06/joe-biden/biden-inflated-number-clemency-actions-obama/,Biden inflated the number of clemency actions by Obama,FALSE,en,PolitiFact,politifact.com,,During the Obama/Biden administration '18;000 people got clemency.',Joe Biden,2020-10-05T00:00:00Z,Democratic,
6332,https://www.politifact.com/factchecks/2020/oct/06/joe-biden/fbi-director-warned-about-white-supremacist-violen/,FBI director warned about white supremacist violence,TRUE,en,PolitiFact,politifact.com,,The president's own FBI director said that the greatest domestic terrorist threat is white supremacists.,Joe Biden,2020-10-05T00:00:00Z,Democratic,
3378,https://www.politifact.com/factchecks/2020/oct/14/mark-kelly/kellys-claim-mcsally-voted-take-money-az-military-/,Kelly's claim that McSally voted to take money from Arizona military base needs context,Half True,en,PolitiFact,politifact.com,,Says Martha McSally 'voted to take away money from Fort Huachuca to pay for the border wall.',Mark Kelly,2020-10-06T00:00:00Z,Democratic,
6718,https://www.politifact.com/factchecks/2020/oct/23/martha-mcsally/mark-kelly-did-not-take-chinese-communist-banner-s/,Mark Kelly did not take a Chinese communist banner to space,FALSE,en,PolitiFact,politifact.com,,Says Mark Kelly took to space a 'Chinese communist banner.',Martha McSally,2020-10-06T00:00:00Z,Republican,
6765,https://www.politifact.com/factchecks/2020/oct/06/donald-trump/donald-trumps-false-claim-covid-19-less-deadly-flu/,Donald Trump's false claim that COVID-19 is less deadly than the flu,FALSE,en,PolitiFact,politifact.com,,Compares 100;000 flu deaths to COVID-19 to say the flu is more deadly in 'most populations.',Donald Trump,2020-10-06T00:00:00Z,Republican,
7749,https://www.politifact.com/factchecks/2020/oct/12/nancy-mace/sc-rep-cunningham-did-not-vote-5m-tax-funds-go-cam/,SC Rep. Cunningham did not vote for $5M in tax funds to go to campaign coffers,Half True,en,PolitiFact,politifact.com,,Says Joe Cunningham voted for $5 million in taxpayer funds to go into his and other politicians’ campaigns to pay for personal expenses and TV ads.,Nancy Mace,2020-10-06T00:00:00Z,Republican,
4690,https://www.politifact.com/factchecks/2020/oct/13/mike-pence/pence-said-biden-copied-trumps-pandemic-response-p/,Mike Pence said Joe Biden copied Trump's pandemic response plan. Pants on Fire!,Pants on Fire,en,PolitiFact,politifact.com,,The reality is when you look at the Biden plan; it reads an awful lot like what President Trump and I and our task force have been doing every step of the way.',Mike Pence,2020-10-07T00:00:00Z,Republican,
4820,https://www.politifact.com/factchecks/2020/oct/09/mike-pence/fact-checking-pences-claim-democrats-and-abortion-/,Fact-checking Pence's claim on Democrats and abortion 'up to the moment of birth',FALSE,en,PolitiFact,politifact.com,,Says Joe Biden and Kamala Harris support abortion 'up to the moment of birth.',Mike Pence,2020-10-07T00:00:00Z,Republican,
4853,https://www.politifact.com/article/2020/oct/08/kamala-harris-jumped-conclusions-about-abraham-lin/,Kamala Harris jumped to conclusions about Abraham Lincoln's delayed Supreme Court nomination,Lincoln's motivations unclear,en,PolitiFact,politifact.com,,When Abraham Lincoln was faced with a Supreme Court vacancy 27 days before Election Day and his party controlled the Senate; he said the people should vote first.,Kamala Harris,2020-10-07T00:00:00Z,Democratic,
6600,https://www.politifact.com/factchecks/2020/oct/14/mike-pence/fact-checking-mike-pences-historical-hurricane-cla/,Fact-checking Mike Pence's historical hurricane claim,Half True,en,PolitiFact,politifact.com,,With regard to hurricanes; the National Oceanic (and Atmospheric) Administration tells us that actually; as difficult as they are; there are no more hurricanes today than there were 100 years ago.',Mike Pence,2020-10-07T00:00:00Z,Republican,
6900,https://www.politifact.com/factchecks/2020/oct/08/donald-trump/trump-falsely-claims-democrats-want-shut-your-chur/,Trump falsely claims Democrats want to 'shut your churches down',Pants on Fire,en,PolitiFact,politifact.com,,DEMS WANT TO SHUT YOUR CHURCHES DOWN; PERMANENTLY. HOPE YOU SEE WHAT IS HAPPENING.',Donald Trump,2020-10-07T00:00:00Z,Republican,
3747,https://www.politifact.com/factchecks/2020/oct/14/tommy-tuberville/tommy-tuberville-wrong-twice-attack-alabama-sen-do/,Tommy Tuberville wrong twice in attack on Alabama Sen. Doug Jones on abortion,FALSE,en,PolitiFact,politifact.com,,Says Doug Jones 'has voted to spend our tax dollars on late-term abortions' and 'supports abortion up until birth.',Tommy Tuberville,2020-10-08T00:00:00Z,Republican,
4895,https://www.politifact.com/factchecks/2020/oct/09/donald-trump/trump-makes-unfounded-claim-2016-debate-commission/,Trump makes unfounded claim that 2016 debate commission apologized for mic,FALSE,en,PolitiFact,politifact.com,,The Commission on Presidential Debates wrote a letter after the 2016 presidential debates apologizing to Donald Trump.,Donald Trump,2020-10-08T00:00:00Z,Republican,
3501,https://www.politifact.com/factchecks/2020/oct/23/joe-biden/bidens-claim-about-trump-slashing-medicare-benefit/,Biden's claim about Trump slashing Medicare benefits misses context about ACA,Half True,en,PolitiFact,politifact.com,,Says Donald Trump 'is pushing to slash Medicare benefits.',Joe Biden,2020-10-09T00:00:00Z,Democratic,
7453,https://www.politifact.com/article/2020/oct/09/monoclonal-coronavirus-cocktails-all-free-not-simp/,Monoclonal coronavirus cocktails for all; for free? Not as simple as Trump's sell,No evidence of this,en,PolitiFact,politifact.com,,Hundreds of thousands of vials (of antibody drug) are being sent to the hospitals all over the country.',Donald Trump,2020-10-09T00:00:00Z,Republican,
3969,https://www.politifact.com/factchecks/2020/oct/11/donald-trump/trump-ad-takes-fauci-out-context/,Trump ad takes Fauci out of context,Mostly False,en,PolitiFact,politifact.com,,Says Dr. Anthony Fauci said of Trump’s pandemic response; 'I can’t imagine that … anybody could be doing more.',Donald Trump,2020-10-10T00:00:00Z,Republican,
4194,https://www.politifact.com/factchecks/2020/oct/13/joe-biden/fact-check-bidens-misleading-claim-senate-gops-sup/,Fact-check: Biden's wrong claim that Senate GOP's Supreme Court move is 'not constitutional',FALSE,en,PolitiFact,politifact.com,,Senate Republicans' move to confirm Judge Amy Coney Barrett to the Supreme Court in an election year is 'not constitutional.',Joe Biden,2020-10-10T00:00:00Z,Democratic,
2365,https://www.politifact.com/factchecks/2020/oct/20/mike-pence/pence-uses-outdated-numbers-tout-wisconsin-job-gai/,Pence uses outdated numbers to tout Wisconsin job gains and unemployment numbers,FALSE,en,PolitiFact,politifact.com,,Says since he and President Trump took office; their policies 'led to an unemployment rate of 3.1% in Wisconsin and 61;000 Wisconsin jobs; including 15;000 manufacturing jobs.',Mike Pence,2020-10-11T00:00:00Z,Republican,
5171,https://www.politifact.com/factchecks/2020/oct/13/donald-trump/donald-trump-ad-accuses-joe-biden-phantom-14-tax-h/,Donald Trump ad accuses Joe Biden of phantom 14% tax hike,FALSE,en,PolitiFact,politifact.com,,Biden's plan is a 14% tax hike on middle class families.',Donald Trump,2020-10-12T00:00:00Z,Republican,
7344,https://www.politifact.com/factchecks/2020/oct/15/tucker-carlson/tucker-carlson-distorts-new-cdc-report-makes-false/,Tucker Carlson distorts new CDC report; makes false mask claim,FALSE,en,PolitiFact,politifact.com,,According to a recent CDC report; 'almost everyone — 85% — who got the coronavirus in July was wearing a mask; and they were infected anyway. So clearly (wearing a mask) doesn’t work the way they tell us it works.',Tucker Carlson,2020-10-13T00:00:00Z,Republican,
1223,https://www.politifact.com/factchecks/2020/oct/19/donald-trump/trump-falsely-says-federal-debt-was-going-down-pan/,Trump falsely says federal debt was going down before the pandemic,FALSE,en,PolitiFact,politifact.com,,Speaking of the federal debt before the coronavirus pandemic; 'we were starting to get that number down.',Donald Trump,2020-10-14T00:00:00Z,Republican,
1259,https://www.politifact.com/factchecks/2020/oct/14/john-cornyn/photo-democratic-senators-huddling-without-masks-2/,Photo of Democratic senators huddling without masks is from 2018,FALSE,en,PolitiFact,politifact.com,,Says Democratic senators were missing 'masks' as they huddled close together at the Judiciary Committee hearing for Amy Coney Barrett.,John Cornyn,2020-10-14T00:00:00Z,Republican,
2437,https://www.politifact.com/factchecks/2020/oct/15/roy-cooper/roy-cooper-compares-georgias-covid-19-numbers-nort/,Roy Cooper compares Georgia's COVID-19 numbers to North Carolina,TRUE,en,PolitiFact,politifact.com,,Georgia has 'almost 100;000 more (COVID-19) cases; almost twice as many deaths and almost 600 more nursing home deaths than North Carolina.',Roy Cooper,2020-10-14T00:00:00Z,Democratic,
7110,https://www.politifact.com/factchecks/2020/oct/22/roy-cooper/does-forest-want-open-state-aid-rich-north-carolin/,Does Forest want to open state aid to 'rich' North Carolina families?,Half True,en,PolitiFact,politifact.com,,Dan Forest wants to use tax dollars 'to help rich people send their kids to private school using vouchers.',Roy Cooper,2020-10-14T00:00:00Z,Democratic,
4449,https://www.politifact.com/factchecks/2020/oct/16/joe-biden/joe-biden-wrong-say-cops-funding-has-been-eliminat/,Joe Biden wrong to say COPS funding has been 'eliminated',FALSE,en,PolitiFact,politifact.com,,They eliminated the funding for community policing.',Joe Biden,2020-10-15T00:00:00Z,Democratic,
1322,https://www.politifact.com/factchecks/2020/oct/19/joe-cunningham/sc-house-candidate-nancy-mace-hedges-doesnt-outrig/,SC House candidate Nancy Mace hedges; but doesn't outright confirm climate change,Mostly True,en,PolitiFact,politifact.com,,Nancy Mace denies climate change.',Joe Cunningham,2020-10-16T00:00:00Z,Democratic,
3409,https://www.politifact.com/factchecks/2020/oct/16/donald-trump/donald-trumps-false-claim-daca-changes-because-pan/,Donald Trump's false claim of DACA changes 'because of the pandemic',FALSE,en,PolitiFact,politifact.com,,Changes to DACA during his administration are 'because of the pandemic.',Donald Trump,2020-10-16T00:00:00Z,Republican,
1876,https://www.politifact.com/factchecks/2020/oct/23/donald-trump/trump-wrong-blame-pandemic-foxconn-struggles/,Trump wrong to blame pandemic for Foxconn struggles,FALSE,en,PolitiFact,politifact.com,,Foxconn hasn't hit job targets on its massive Wisconsin factory because 'No. 1; you had a pandemic.',Donald Trump,2020-10-17T00:00:00Z,Republican,
1093,https://www.politifact.com/factchecks/2020/oct/21/gwen-moore/yes-you-can-vote-expired-photo-id-one-caveat/,Yes; you can vote with an expired photo ID; with one caveat,Mostly True,en,PolitiFact,politifact.com,,You can vote in Wisconsin with a photo ID 'even if that ID is expired or you've moved.',Gwen Moore,2020-10-20T00:00:00Z,Democratic,
1930,https://www.politifact.com/factchecks/2020/oct/21/donald-trump/fact-checking-trumps-overblown-statement-about-bal/,Fact-checking Trump's overblown statement about ballots missing his name,Mostly False,en,PolitiFact,politifact.com,,Phony' ballots 'were printed without my name on it.',Donald Trump,2020-10-20T00:00:00Z,Republican,
1404,https://www.politifact.com/factchecks/2020/oct/28/chris-jacobs/jacobs-charge-mcmurray-raised-taxes-grand-island-c/,Jacob's charge that McMurray raised taxes on Grand Island is correct,TRUE,en,PolitiFact,politifact.com,,While serving as Town Supervisor; Nate McMurray voted to raise taxes on homeowners.',Chris Jacobs,2020-10-21T00:00:00Z,Republican,
1959,https://www.politifact.com/factchecks/2020/oct/30/chris-jacobs/pre-existing-conditions-jacobs-claim-needs-context/,On protecting people with pre-existing conditions; Jacobs' claim needs context,Mostly True,en,PolitiFact,politifact.com,,I am for protecting pre-existing conditions. … I actually co-sponsored legislation to do just that.',Chris Jacobs,2020-10-21T00:00:00Z,Republican,
6646,https://www.politifact.com/factchecks/2020/oct/21/donald-trump/trump-campaign-ad-takes-biden-out-context-three-ti/,Trump campaign ad takes Biden out of context three times on taxes,FALSE,en,PolitiFact,politifact.com,,Says Joe Biden repeatedly told Americans he's going to raise their taxes.,Donald Trump,2020-10-21T00:00:00Z,Republican,
598,https://www.politifact.com/factchecks/2020/oct/23/joe-biden/biden-wrongly-claims-obama-policies-released-38000/,Biden wrongly claims Obama policies released 38;000 federal prisoners,Mostly False,en,PolitiFact,politifact.com,,As part of the Obama administration's criminal justice reforms; '38;000 prisoners were released from federal prison.',Joe Biden,2020-10-22T00:00:00Z,Democratic,
